46.87333,-96.72167,15600,34th Street Viaduct,https://bridgehunter.com/photos/14/68/146851-M.jpg
40.61841,-91.35791,0,35th Street Overpass,https://bridgehunter.com/photos/25/27/252781-M.jpg
43.028,-87.95775,0,35th Street Viaduct,https://bridgehunter.com/photos/11/66/116698-M.jpg
43.47385,-92.0758,20,360th Street Bridge,https://bridgehunter.com/photos/10/18/101896-M.jpg
38.33276,-81.59673,0,36th Street Bridge,https://bridgehunter.com/photos/40/75/407584-M.jpg
41.08846,-95.48022,0,370th Street Bridge,https://bridgehunter.com/photos/27/07/270770-M.jpg
44.62048,-98.66591,0,376th avenue bridge,https://bridgehunter.com/photos/46/12/461223-M.jpg
41.89187,-92.3003,190,380th Street Salt Creek Bridge,https://bridgehunter.com/photos/21/38/213857-M.jpg
43.87649,-95.30094,0,390th Ave. Bridge,https://bridgehunter.com/photos/11/13/111358-M.jpg
41.91044,-95.11235,0,390th Street Overpass,https://bridgehunter.com/photos/39/75/397514-M.jpg
41.97429,-91.67239,1725,3rd Avenue Bridge,https://bridgehunter.com/photos/11/00/110069-M.jpg
44.98321,-93.2591,0,3rd Avenue Bridge,https://bridgehunter.com/photos/14/67/146750-M.jpg
44.90444,-97.125,4837,3rd Avenue Bridge,https://bridgehunter.com/photos/14/73/147308-M.jpg
34.13601,-86.81874,0,3rd Avenue SE Overpass,https://bridgehunter.com/photos/31/30/313078-M.jpg
40.68667,-75.20833,19435,3rd Street Bridge,https://bridgehunter.com/photos/24/03/240306-M.jpg
44.87806,-98.52306,0,3rd Street Bridge,https://bridgehunter.com/photos/33/77/337775-M.jpg
41.93,-96.8117,0,3rd Street Bridge,https://bridgehunter.com/photos/27/46/274610-M.jpg
41.29327,-94.56375,0,3rd Street Overpass,https://bridgehunter.com/photos/40/90/409085-M.jpg
25.81342,-80.12458,0,41st Street Bridge,https://bridgehunter.com/photos/40/56/405664-M.jpg
37.98451,-95.15184,0,4200th Road Bridge,https://bridgehunter.com/photos/31/11/311171-M.jpg
39.97167,-75.20833,0,42nd Street Bridge,https://bridgehunter.com/photos/14/28/142808-M.jpg
43.02474,-95.30211,15,430th Street Bridge,https://bridgehunter.com/photos/31/28/312822-M.jpg
33.6222,-96.91013,0,441 Ranch Rd Pony Truss,https://bridgehunter.com/photos/24/79/247982-M.jpg
45.33015,-97.1652,0,452nd Avenue Overpass,https://bridgehunter.com/photos/44/54/445405-M.jpg
43.79639,-96.72917,0,474th Street Bridge,https://bridgehunter.com/photos/11/13/111373-M.jpg
45.13278,-94.97667,0,49th Street Bridge,https://bridgehunter.com/photos/19/17/191737-M.jpg
41.52862,-93.95889,0,4th Avenue Bridge,https://bridgehunter.com/photos/37/86/378672-M.jpg
34.04167,-118.22694,0,4th Street Bridge,https://bridgehunter.com/photos/11/39/113929-M.jpg
40.39333,-81.33833,4025,4th Street Bridge,https://bridgehunter.com/photos/33/95/339559-M.jpg
34.17318,-86.84469,0,4th Street Bridge,https://bridgehunter.com/photos/24/15/241535-M.jpg
41.87333,-91.83556,0,4th Street Bridge,https://bridgehunter.com/photos/25/68/256836-M.jpg
38.29256,-122.44968,2100,4th Street East Bridge,https://bridgehunter.com/photos/15/10/151044-M.jpg
34.03442,-118.19783,17480,4th Street Viaduct,https://bridgehunter.com/photos/11/39/113932-M.jpg
42.10283,-88.75918,0,5 Points Rd Kishwaukee River Bridge,https://bridgehunter.com/photos/22/12/221258-M.jpg
41.56175,-91.57483,0,500th Street Bridge,https://bridgehunter.com/photos/33/56/335657-M.jpg
40.69639,-92.80944,70,540th Street Overpass,https://bridgehunter.com/photos/23/98/239883-M.jpg
46.84625,-101.61606,25,55th Ave Bridge,https://bridgehunter.com/photos/37/01/370144-M.jpg
41.38124,-93.70381,0,55th Avenue Bridge,https://bridgehunter.com/photos/21/10/211039-M.jpg
